,NO.,Part No,Part Prefix,Part Base,Part Suffix,Part Name,Part Group,Supplier,Supplier PartNo,Supplier PartNo FTM,Supply Type,SNP In,Min Stock Pickface,Location,Package Length MM,Package Width MM,Package Height MM,Package Type,Piece Weight KG,Boxes Per Pallet,Tare Weight KG,Active,ShowShortage,Remarks,Create By,Create Date,Update By,Last Updated
,103,R1WJ26500B24BA538P,R1WJ,26500B24,BA538P,N/A,TTV Not Supply,ARK,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2024-10-19 04:53:58,admin,2025-04-09 15:00:05
,104,R1WJ26500B24GA5A4D,R1WJ,26500B24,GA5A4D,N/A,TTV Not Supply,ARK,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2024-10-19 04:53:58,admin,2025-04-09 15:00:05
,105,R1WJ26500B24GA538P,R1WJ,26500B24,GA538P,N/A,TTV Not Supply,ARK,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2024-10-19 04:53:58,admin,2025-04-09 15:00:06
,106,R1WJ26500B24GA542A,R1WJ,26500B24,GA542A,N/A,TTV Not Supply,ARK,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2024-10-19 04:53:58,admin,2025-04-09 15:00:06
,107,R1WJ26500B24BA542A,R1WJ,26500B24,BA542A,N/A,TTV Not Supply,ARK,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2024-10-25 08:18:06,admin,2025-04-09 15:00:07
,108,R1WJ16450AA,R1WJ,16450,AA,BD ASY RNG,GROUP 09R,ARK,SEWT,,SEQ,5,10,PART-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-01-18 07:32:42,admin,2025-06-28 09:15:13
,109,R1WJ16451AA,R1WJ,16451,AA,BD ASY RNG LH,GROUP 09L,ARK,,,SEQ,5,10,PART-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-01-18 07:32:43,admin,2025-06-28 09:16:11
,110,R1WB16450BB,R1WB,16450,BB,BD ASY RNG,GROUP 09R,ARK,,,SEQ,5,10,PX-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-04 03:51:31,admin,2025-06-28 09:15:13
,111,R1WB16451BB,R1WB,16451,BB,BD ASY RNG LH,GROUP 09L,ARK,,,SEQ,5,10,PX-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-04 03:51:31,admin,2025-05-20 11:23:47
,112,R1WB16450BC,R1WB,16450,BC,BD ASY RNG,GROUP 09R,ARK,SEWT,,SEQ,5,10,PART-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-21 05:21:42,admin,2025-06-28 09:15:14
,113,R1WJ26500B24AC5G9Z,R1WJ,26500B24,AC5G9Z,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,114,R1WJ26500B24AC542A,R1WJ,26500B24,AC542A,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,115,R1WJ26500B24BC5G9Z,R1WJ,26500B24,BC5G9Z,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,116,R1WJ26500B24BC542A,R1WJ,26500B24,BC542A,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,117,R1WJ26500B24GC5A4D,R1WJ,26500B24,GC5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,118,R1WJ26500B24GC542A,R1WJ,26500B24,GC542A,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-25 08:53:49,admin,
,119,R1WJ26500B24AC5A4D,R1WJ,26500B24,AC5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-28 08:17:01,admin,
,120,R1WJ26500B24BC5A4D,R1WJ,26500B24,BC5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-28 08:17:01,admin,
,121,R1WJ26500B24GC5G9Z,R1WJ,26500B24,GC5G9Z,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-28 08:17:01,admin,
,122,N1WB16450BC,N1WB,16450,BC,BD ASY RNG,GROUP 09R,ARK,SEWT,,SEQ,5,10,PART-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-05-03 06:25:48,admin,2025-06-28 09:15:14
,123,N1WB16451BC,N1WB,16451,BC,BD ASY RNG LH,GROUP 09L,ARK,,,SEQ,5,10,PART-NEWMODEL,2410,970,400,PTB,1,1,46.8,Y,N,AUTO ADDED BY SYSTEM,admin,2025-05-03 06:25:48,admin,2025-06-28 09:16:12
,124,R1WJ26500B24GC538P,R1WJ,26500B24,GC538P,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-05-13 10:44:45,admin,
,125,R1WJ26500B24AC538P,R1WJ,26500B24,AC538P,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-05-19 14:00:43,admin,
,126,R1WJ26500B24AC5HCS,R1WJ,26500B24,AC5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-05-26 12:49:58,admin,
,127,R1WJ26500B24BC53HC,R1WJ,26500B24,BC53HC,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-09 08:46:42,admin,
,128,R1WJ26500B24BC538P,R1WJ,26500B24,BC538P,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-09 08:46:46,admin,
,129,R1WJ26500B24GC53HC,R1WJ,26500B24,GC53HC,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-09 08:46:46,admin,
,130,R1WJ26500B24BC5HCS,R1WJ,26500B24,BC5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-13 08:47:45,admin,
,131,S1WJ19H391AA,S1WJ,19H391,AA,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-20 03:41:01,admin,
,132,AMS1WJE455A00AA,AMS1WJ,E455A00,AA,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-06-26 04:17:28,admin,
,133,T1WJ26500B24BA53HC,T1WJ,26500B24,BA53HC,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-07-02 05:14:20,admin,
,134,T1WJ26500B24GA53HC,T1WJ,26500B24,GA53HC,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-07-02 05:14:21,admin,
,135,R1WJ26500B24GC5HCS,R1WJ,26500B24,GC5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-02 09:09:39,admin,
,136,R1WJ26500B24AD5A4D,R1WJ,26500B24,AD5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:44,admin,
,137,R1WJ26500B24AD5G9Z,R1WJ,26500B24,AD5G9Z,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:44,admin,
,138,R1WJ26500B24BD5A4D,R1WJ,26500B24,BD5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:44,admin,
,139,R1WJ26500B24BD5HCS,R1WJ,26500B24,BD5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:45,admin,
,140,R1WJ26500B24BD542A,R1WJ,26500B24,BD542A,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:45,admin,
,141,R1WJ26500B24GD5A4D,R1WJ,26500B24,GD5A4D,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:45,admin,
,142,R1WJ26500B24GD5HCS,R1WJ,26500B24,GD5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-21 05:04:45,admin,
,143,R1WJ26500B24AD5HCS,R1WJ,26500B24,AD5HCS,N/A,N/A,ARK,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-08-23 07:10:50,admin,
,144,P1VB16450AC,P1VB,16450,AC,BD ASY RNG,GROUP 09R,DZ22,,,SEQ,15,15,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-07-15 07:31:02,admin,2023-08-03 10:12:26
,145,P1VB16451AC,P1VB,16451,AC,BD ASY RNG LH,GROUP 09L,DZ22,,,SEQ,15,15,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-07-15 07:31:02,admin,2023-08-03 10:12:27
,146,AB392104545EF,AB39,2104545,EF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,,admin,2023-06-13 12:22:04,admin,2023-06-20 17:32:00
,147,AB392104545FF,AB39,2104545,FF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,148,AB392104545FG,AB39,2104545,FG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,149,AB392104545GF,AB39,2104545,GF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,,admin,2023-06-13 12:22:04,admin,
,150,AB392104545HF,AB39,2104545,HF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,151,AB392104545HG,AB39,2104545,HG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,152,EB3B4104545AF,EB3B,4104545,AF,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,153,EB3B4104545AH,EB3B,4104545,AH,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,154,EB3B4104545AJ,EB3B,4104545,AJ,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,CRB,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,155,EB3B4104545BF,EB3B,4104545,BF,REINF ASY I/PNL(LHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,156,EB3B4104545BH,EB3B,4104545,BH,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,157,EB3B4104545BJ,EB3B,4104545,BJ,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,158,EB3B4104545BK,EB3B,4104545,BK,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,159,EB3B4104545BL,EB3B,4104545,BL,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,10.5,Y,N,,admin,2023-06-13 12:22:04,admin,
,160,EB3B4104545CF,EB3B,4104545,CF,REINF ASY I/PNL(RHD I4),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,161,EB3B4104545CH,EB3B,4104545,CH,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,162,EB3B4104545CJ,EB3B,4104545,CJ,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,163,EB3B4104545DF,EB3B,4104545,DF,REINF ASY I/PNL(LHD I4),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,50,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,164,EB3B4104545DH,EB3B,4104545,DH,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,165,EB3B4104545DJ,EB3B,4104545,DJ,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,166,JB3B4104545EA,JB3B,4104545,EA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,167,JB3B4104545EC,JB3B,4104545,EC,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,168,JB3B4104545ED,JB3B,4104545,ED,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,169,JB3B4104545EE,JB3B,4104545,EE,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,PTB,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,170,JB3B4104545FA,JB3B,4104545,FA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,171,JB3B4104545FC,JB3B,4104545,FC,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,172,JB3B4104545FD,JB3B,4104545,FD,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,173,JB3B4104545FE,JB3B,4104545,FE,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,PTB,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,174,JB3B4104545LA,JB3B,4104545,LA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,175,JB3B4104545LB,JB3B,4104545,LB,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,176,JB3B4104545LC,JB3B,4104545,LC,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,177,JB3B4104545LD,JB3B,4104545,LD,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,178,JB3B4104545MB,JB3B,4104545,MB,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,179,JB3B4104545MC,JB3B,4104545,MC,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,180,JB3B4104545MD,JB3B,4104545,MD,REINF ASY I/PNL(RHD I5),GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,181,MB3B2104545BF,MB3B,2104545,BF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,182,MB3B2104545BG,MB3B,2104545,BG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,183,MB3B2104545CC,MB3B,2104545,CC,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,184,MB3B2104545CD,MB3B,2104545,CD,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,185,MB3B2104545CE,MB3B,2104545,CE,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,186,MB3B2104545CF,MB3B,2104545,CF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,187,MB3B2104545CG,MB3B,2104545,CG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PD-01,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,2023-11-25 18:02:21
,188,MB3B2104545EC,MB3B,2104545,EC,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,10.5,Y,N,,admin,2023-06-13 12:22:04,admin,
,189,MB3B2104545ED,MB3B,2104545,ED,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,190,MB3B2104545EE,MB3B,2104545,EE,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,191,MB3B2104545EF,MB3B,2104545,EF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,192,MB3B2104545EG,MB3B,2104545,EG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PD-02,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,2023-11-25 18:02:38
,193,MB3B2104545FC,MB3B,2104545,FC,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,194,MB3B2104545FD,MB3B,2104545,FD,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,195,MB3B2104545FE,MB3B,2104545,FE,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,
,196,MB3B2104545FF,MB3B,2104545,FF,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,22,PART-NEWMODEL,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,
,197,MB3B2104545FG,MB3B,2104545,FG,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PD-03,2250,1050,2000,STR,10.5,1,1,Y,N,,admin,2023-06-13 12:22:04,admin,2023-11-25 18:02:51
,198,PB3B2104545BA,PB3B,2104545,BA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,2023-07-19 17:02:26
,199,PB3B2104545CA,PB3B,2104545,CA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,2023-07-19 17:02:27
,200,PB3B2104545EA,PB3B,2104545,EA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,2023-07-19 17:02:27
,201,PB3B2104545FA,PB3B,2104545,FA,REINF ASY I/PNL,GROUP 04,HAS,,,SEQ,10,10,PART-NEWMODEL,2250,1005,2000,STR,10.5,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 12:22:04,admin,2023-07-19 17:02:28
,202,EB3C3078C1C,EB3C,3078,C1C,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:23
,203,JB3C3078F1A,JB3C,3078,F1A,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:23
,204,MB3C3078C2C,MB3C,3078,C2C,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:25
,205,MB3C3078G2C,MB3C,3078,G2C,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:25
,206,MB3C3078H2A,MB3C,3078,H2A,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:26
,207,MB3C3078J2A,MB3C,3078,J2A,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:27
,208,EB3C3079C1C,EB3C,3079,C1C,N/A,TTV Not Supply,HAS,,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2023-06-13 16:20:42,admin,2023-08-08 16:37:27
